user_id,recency_days,frequency,monetary_inr,r_score,f_score,m_score,segment,cluster
94568,855,1,1338264.0,1,2,4,Potential Loyalist,1
94569,647,1,167.0,1,2,1,Lost,0
94570,487,1,222.0,2,2,1,At Risk,0
94571,67,2,5949.0,4,3,3,Loyal,1
94573,568,4,8680.0,2,4,3,Loyal,1
94574,323,2,379.0,3,3,1,Potential Loyalist,0
94575,780,1,0.0,1,2,1,Lost,0
94576,358,1,356.0,3,2,1,At Risk,0
94577,653,1,1440.0,1,2,2,At Risk,0
94578,677,2,8278.0,1,3,3,Potential Loyalist,1
94580,374,4,19013.0,3,4,4,Champions,1
94581,5,2,5672.0,4,3,3,Loyal,1
94582,261,1,292.0,3,2,1,At Risk,0
94583,143,2,19070.0,4,3,4,Champions,1
94585,324,3,23408.0,3,4,4,Champions,1
94586,165,1,11106.0,4,2,4,Loyal,0
94587,537,1,17120.0,2,2,4,Potential Loyalist,0
94589,285,3,856.0,3,4,2,Loyal,1
94590,141,3,38542.0,4,4,4,Champions,1
94591,156,2,3500.0,4,3,3,Loyal,1
94592,103,1,912.0,4,2,2,Potential Loyalist,0
94593,193,2,3394.0,3,3,3,Loyal,1
94594,115,2,722.0,4,3,2,Loyal,1
94596,334,2,14672.0,3,3,4,Loyal,1
94598,477,2,21236.0,2,3,4,Loyal,1
94599,696,2,1893.0,1,3,2,At Risk,0
94600,614,1,926.0,2,2,2,At Risk,0
94601,933,1,116.0,1,2,1,Lost,0
94603,862,1,1972.0,1,2,3,At Risk,0
94604,339,1,3065.0,3,2,3,Potential Loyalist,0
94605,249,2,1000.0,3,3,2,Potential Loyalist,0
94607,780,2,1569.0,1,3,2,At Risk,0
94608,141,2,852.0,4,3,2,Loyal,1
94610,467,2,4135.0,2,3,3,Potential Loyalist,1
94613,99,2,1667.0,4,3,2,Loyal,1
94614,100,2,24199.0,4,3,4,Champions,1
94615,585,2,6352.0,2,3,3,Potential Loyalist,1
94616,584,2,56598.0,2,3,4,Loyal,1
94617,486,1,8759.0,2,2,3,Potential Loyalist,0
94618,596,2,842.0,2,3,2,Potential Loyalist,0
94619,877,1,83.0,1,2,1,Lost,0
94620,277,2,42805.0,3,3,4,Loyal,1
94623,698,2,2329.0,1,3,3,Potential Loyalist,0
94624,346,1,324.0,3,2,1,At Risk,0
94625,213,2,14653.0,3,3,4,Loyal,1
94626,425,1,162.0,2,2,1,At Risk,0
94627,725,1,1074.0,1,2,2,At Risk,0
94628,130,1,15681.0,4,2,4,Loyal,1
94630,453,1,222.0,2,2,1,At Risk,0
94631,400,2,21041.0,2,3,4,Loyal,1
94632,738,1,3000.0,1,2,3,At Risk,0
94633,187,2,718.0,3,3,2,Potential Loyalist,1
94634,79,4,4857.0,4,4,3,Champions,1
94636,828,1,51.0,1,2,1,Lost,0
94637,298,5,13675.0,3,4,4,Champions,1
94639,407,2,676.0,2,3,2,Potential Loyalist,0
94640,414,1,6736.0,2,2,3,Potential Loyalist,0
94641,535,1,329.0,2,2,1,At Risk,0
94644,409,2,4157.0,2,3,3,Potential Loyalist,1
94645,233,2,1190.0,3,3,2,Potential Loyalist,1
94647,183,4,52061.0,3,4,4,Champions,1
94648,780,2,15213.0,1,3,4,Potential Loyalist,1
94650,150,2,21014.0,4,3,4,Champions,1
94651,974,1,7185.0,1,2,3,At Risk,0
94652,359,1,1282.0,3,2,2,Potential Loyalist,0
94653,29,4,11013.0,4,4,4,Champions,1
94654,137,3,1365.0,4,4,2,Loyal,1
94655,190,2,5259.0,3,3,3,Loyal,1
94658,450,2,14653.0,2,3,4,Loyal,1
94660,589,2,34278.0,2,3,4,Loyal,1
94661,366,3,176870.0,3,4,4,Champions,1
94662,113,3,29922.0,4,4,4,Champions,1
94663,495,2,43833.0,2,3,4,Loyal,1
94664,453,2,49695.0,2,3,4,Loyal,1
94668,333,3,870.0,3,4,2,Loyal,1
94669,642,1,83.0,1,2,1,Lost,0
94670,22,2,15912.0,4,3,4,Champions,1
94671,515,2,22657.0,2,3,4,Loyal,1
94672,43,1,3366.0,4,2,3,Loyal,1
94673,827,1,1463.0,1,2,2,At Risk,0
94674,201,3,824.0,3,4,2,Loyal,1
94675,557,2,306.0,2,3,1,At Risk,0
94676,591,1,759.0,2,2,2,At Risk,0
94677,326,2,1394.0,3,3,2,Potential Loyalist,0
94679,834,1,245.0,1,2,1,Lost,0
94680,911,1,2653.0,1,2,3,At Risk,0
94681,109,1,3481.0,4,2,3,Loyal,0
94682,218,5,22879.0,3,4,4,Champions,1
94683,724,1,130.0,1,2,1,Lost,0
94684,138,2,19300.0,4,3,4,Champions,1
94685,632,1,1106.0,1,2,2,At Risk,0
94686,745,1,685.0,1,2,2,At Risk,0
94689,409,2,1519.0,2,3,2,Potential Loyalist,0
94690,219,2,1607.0,3,3,2,Potential Loyalist,1
94691,142,1,79.0,4,2,1,Potential Loyalist,0
94692,87,2,4357.0,4,3,3,Loyal,1
94693,212,1,4023.0,3,2,3,Potential Loyalist,0
94694,500,2,3935.0,2,3,3,Potential Loyalist,1
94695,571,1,181.0,2,2,1,At Risk,0
94696,464,2,40477.0,2,3,4,Loyal,1
94697,220,2,6477.0,3,3,3,Loyal,1
94698,471,3,1944.0,2,4,2,Potential Loyalist,1
94699,156,1,157.0,4,2,1,Potential Loyalist,0
94701,358,3,5884.0,3,4,3,Loyal,1
94702,341,2,1533.0,3,3,2,Potential Loyalist,0
94703,418,1,255.0,2,2,1,At Risk,0
94704,785,1,46.0,1,2,1,Lost,0
94705,309,3,667.0,3,4,2,Loyal,1
94707,578,3,27154.0,2,4,4,Loyal,1
94708,641,2,11361.0,1,3,4,Potential Loyalist,1
94709,31,4,54949.0,4,4,4,Champions,1
94710,365,2,2565.0,3,3,3,Loyal,1
94711,107,2,5449.0,4,3,3,Loyal,1
94713,935,2,12384.0,1,3,4,Potential Loyalist,1
94714,568,1,176.0,2,2,1,At Risk,0
94715,228,2,5828.0,3,3,3,Loyal,1
94717,64,2,12875.0,4,3,4,Champions,1
94718,533,4,9708.0,2,4,4,Loyal,1
94723,848,1,153.0,1,2,1,Lost,0
94724,802,1,0.0,1,2,1,Lost,0
94726,554,1,597.0,2,2,2,At Risk,0
94727,238,3,1879.0,3,4,2,Loyal,1
94728,337,2,5158.0,3,3,3,Loyal,1
94729,334,2,3056.0,3,3,3,Loyal,1
94730,705,1,278.0,1,2,1,Lost,0
94731,773,1,176.0,1,2,1,Lost,0
94733,176,2,259.0,4,3,1,Potential Loyalist,0
94734,995,1,5037.0,1,2,3,At Risk,0
94735,750,1,46.0,1,2,1,Lost,0
94736,465,1,4255.0,2,2,3,Potential Loyalist,0
94737,170,4,63227.0,4,4,4,Champions,1
94738,823,1,2412.0,1,2,3,At Risk,0
94739,568,2,620.0,2,3,2,Potential Loyalist,0
94740,613,1,102.0,2,2,1,At Risk,0
94742,338,4,366.0,3,4,1,Potential Loyalist,1
94743,268,2,1629.0,3,3,2,Potential Loyalist,1
94745,589,3,18417.0,2,4,4,Loyal,1
94746,451,1,500.0,2,2,2,At Risk,0
94748,248,2,931.0,3,3,2,Potential Loyalist,0
94750,424,4,17416.0,2,4,4,Loyal,1
94751,326,2,1880.0,3,3,2,Potential Loyalist,1
94752,668,1,2403.0,1,2,3,At Risk,0
94753,123,3,43848.0,4,4,4,Champions,1
94755,606,3,514.0,2,4,2,Potential Loyalist,1
94757,571,2,1555.0,2,3,2,Potential Loyalist,0
94759,452,2,3875.0,2,3,3,Potential Loyalist,1
94760,17,2,714954.0,4,3,4,Champions,1
94762,240,2,222.0,3,3,1,Potential Loyalist,0
94764,291,3,24741.0,3,4,4,Champions,1
94765,306,3,62495.0,3,4,4,Champions,1
94767,292,2,2162.0,3,3,3,Loyal,1
94768,388,2,588.0,2,3,2,Potential Loyalist,0
94769,390,2,1278.0,2,3,2,Potential Loyalist,0
94770,250,2,375.0,3,3,1,Potential Loyalist,0
94771,935,1,7741.0,1,2,3,At Risk,0
94772,18,1,37.0,4,2,1,Potential Loyalist,0
94773,82,3,36547.0,4,4,4,Champions,1
94776,113,1,106.0,4,2,1,Potential Loyalist,0
94778,388,2,1296.0,2,3,2,Potential Loyalist,0
94779,563,2,61283.0,2,3,4,Loyal,1
94781,488,2,11343.0,2,3,4,Loyal,1
94782,255,2,1643.0,3,3,2,Potential Loyalist,1
94784,275,3,14333.0,3,4,4,Champions,1
94786,548,2,4213.0,2,3,3,Potential Loyalist,1
94787,254,3,6995.0,3,4,3,Loyal,1
94788,44,3,2653.0,4,4,3,Champions,1
94789,71,1,120.0,4,2,1,Potential Loyalist,0
94791,436,2,24963.0,2,3,4,Loyal,1
94792,431,1,8648.0,2,2,3,Potential Loyalist,0
94793,407,2,292.0,2,3,1,At Risk,0
94794,415,2,58009.0,2,3,4,Loyal,1
94795,180,4,3898.0,3,4,3,Loyal,1
94799,877,1,65.0,1,2,1,Lost,0
94800,673,3,241500.0,1,4,4,Loyal,1
94801,928,1,2625.0,1,2,3,At Risk,0
94802,295,1,116458.0,3,2,4,Loyal,1
94803,120,4,1190.0,4,4,2,Loyal,1
94804,933,1,5259.0,1,2,3,At Risk,0
94805,841,1,514.0,1,2,2,At Risk,0
94806,466,1,157.0,2,2,1,At Risk,0
94809,61,2,449.0,4,3,2,Loyal,1
94810,9,2,2385.0,4,3,3,Loyal,1
94811,211,1,218.0,3,2,1,At Risk,0
94812,142,5,18165.0,4,4,4,Champions,1
94813,183,4,7588.0,3,4,3,Loyal,1
94815,738,1,736.0,1,2,2,At Risk,0
94816,386,1,28269.0,2,2,4,Potential Loyalist,0
94817,372,1,13222.0,3,2,4,Loyal,0
94818,267,2,861.0,3,3,2,Potential Loyalist,0
94819,589,2,28634.0,2,3,4,Loyal,1
94820,439,2,18426.0,2,3,4,Loyal,1
94821,911,1,14597.0,1,2,4,Potential Loyalist,0
94822,170,1,14671.0,4,2,4,Loyal,1
94823,387,1,102.0,2,2,1,At Risk,0
94825,373,1,9824.0,3,2,4,Loyal,0
94826,157,2,4203.0,4,3,3,Loyal,1
94827,355,1,690.0,3,2,2,Potential Loyalist,0
94828,876,1,2880.0,1,2,3,At Risk,0
94829,235,2,1222.0,3,3,2,Potential Loyalist,1
94830,29,3,528.0,4,4,2,Loyal,1
94832,669,2,28491.0,1,3,4,Potential Loyalist,1
94833,354,2,4829.0,3,3,3,Loyal,1
94834,596,1,83.0,2,2,1,At Risk,0
94837,393,2,644.0,2,3,2,Potential Loyalist,0
94839,149,1,2227.0,4,2,3,Loyal,0
94840,829,2,602.0,1,3,2,At Risk,0
94841,198,1,1125.0,3,2,2,Potential Loyalist,0
94842,240,2,1565.0,3,3,2,Potential Loyalist,1
94843,575,1,3509.0,2,2,3,Potential Loyalist,0
94844,221,2,63564.0,3,3,4,Loyal,1
94845,738,1,7907.0,1,2,3,At Risk,0
94846,703,1,74.0,1,2,1,Lost,0
94847,310,1,296.0,3,2,1,At Risk,0
94849,113,6,28708.0,4,4,4,Champions,1
94850,898,3,47097.0,1,4,4,Loyal,1
94851,165,1,1875.0,4,2,2,Potential Loyalist,0
94852,179,2,1667.0,4,3,2,Loyal,1
94853,93,1,667.0,4,2,2,Potential Loyalist,0
94854,411,2,981.0,2,3,2,Potential Loyalist,0
94855,888,1,46.0,1,2,1,Lost,0
94856,477,3,570.0,2,4,2,Potential Loyalist,1
94857,718,2,509.0,1,3,2,At Risk,0
94858,724,2,172.0,1,3,1,At Risk,0
94859,477,4,99730.0,2,4,4,Loyal,1
94861,599,1,43213.0,2,2,4,Potential Loyalist,0
94862,443,2,1199.0,2,3,2,Potential Loyalist,0
94863,935,1,162.0,1,2,1,Lost,0
94865,542,1,106.0,2,2,1,At Risk,0
94866,333,4,2708.0,3,4,3,Loyal,1
94867,149,3,667.0,4,4,2,Loyal,1
94869,261,2,440.0,3,3,2,Potential Loyalist,0
94870,16,2,1856.0,4,3,2,Loyal,1
94871,659,2,329.0,1,3,1,At Risk,0
94872,93,2,5930.0,4,3,3,Loyal,1
94873,369,2,3356.0,3,3,3,Loyal,1
94874,354,2,25412.0,3,3,4,Loyal,1
94878,691,1,546.0,1,2,2,At Risk,0
94879,645,1,9185.0,1,2,4,Potential Loyalist,0
94880,492,1,11875.0,2,2,4,Potential Loyalist,0
94881,71,3,13833.0,4,4,4,Champions,1
94882,113,1,78843.0,4,2,4,Loyal,1
94883,148,2,570.0,4,3,2,Loyal,1
94884,584,1,51.0,2,2,1,At Risk,0
94885,79,4,223744.0,4,4,4,Champions,1
94886,555,2,574.0,2,3,2,Potential Loyalist,0
94888,51,3,12810.0,4,4,4,Champions,1
94890,442,1,26157.0,2,2,4,Potential Loyalist,0
94891,144,1,426.0,4,2,2,Potential Loyalist,0
94892,171,2,361.0,4,3,1,Potential Loyalist,0
94893,127,2,718.0,4,3,2,Loyal,1
94894,92,2,41185.0,4,3,4,Champions,1
94895,192,2,5348.0,3,3,3,Loyal,1
94897,691,1,120.0,1,2,1,Lost,0
94898,593,2,21314.0,2,3,4,Loyal,1
94899,162,4,5991.0,4,4,3,Champions,1
94900,242,2,4653.0,3,3,3,Loyal,1
94901,54,2,111.0,4,3,1,Potential Loyalist,1
94902,16,2,15865.0,4,3,4,Champions,1
94903,8,2,879.0,4,3,2,Loyal,1
94904,569,2,2167.0,2,3,3,Potential Loyalist,0
94905,278,1,912.0,3,2,2,Potential Loyalist,0
94906,446,1,8231.0,2,2,3,Potential Loyalist,0
94907,136,1,111.0,4,2,1,Potential Loyalist,0
94908,746,2,250.0,1,3,1,At Risk,0
94909,171,3,620.0,4,4,2,Loyal,1
94910,246,2,241.0,3,3,1,Potential Loyalist,0
94911,43,3,4356.0,4,4,3,Champions,1
94912,213,3,156412.0,3,4,4,Champions,1
94914,190,1,0.0,3,2,1,At Risk,0
94918,93,4,13217.0,4,4,4,Champions,1
94919,332,2,130.0,3,3,1,Potential Loyalist,0
94920,690,3,87921.0,1,4,4,Loyal,1
94923,39,2,255.0,4,3,1,Potential Loyalist,1
94924,807,2,5361.0,1,3,3,Potential Loyalist,0
94925,627,1,83.0,2,2,1,At Risk,0
94926,81,2,3903.0,4,3,3,Loyal,1
94927,484,2,797.0,2,3,2,Potential Loyalist,0
94929,824,2,320.0,1,3,1,At Risk,0
94930,456,2,2195.0,2,3,3,Potential Loyalist,0
94931,830,1,32.0,1,2,1,Lost,0
94932,54,5,58125.0,4,4,4,Champions,1
94933,547,3,338.0,2,4,1,Potential Loyalist,0
94935,67,5,2811.0,4,4,3,Champions,1
94938,22,3,3884.0,4,4,3,Champions,1
94939,710,1,13287.0,1,2,4,Potential Loyalist,0
94942,331,4,3903.0,3,4,3,Loyal,1
94943,435,2,565.0,2,3,2,Potential Loyalist,0
94945,249,6,85681.0,3,4,4,Champions,1
94946,173,2,296.0,4,3,1,Potential Loyalist,0
94947,5,2,4717.0,4,3,3,Loyal,1
94948,81,4,69797.0,4,4,4,Champions,1
94949,660,1,0.0,1,2,1,Lost,0
94951,599,1,8324.0,2,2,3,Potential Loyalist,0
94952,743,1,2130.0,1,2,3,At Risk,0
94953,366,1,222.0,3,2,1,At Risk,0
94955,824,1,1449.0,1,2,2,At Risk,0
94956,640,1,139.0,1,2,1,Lost,0
94957,787,2,4477.0,1,3,3,Potential Loyalist,0
94958,547,3,41056.0,2,4,4,Loyal,1
94959,417,2,46.0,2,3,1,At Risk,0
94960,38,2,264.0,4,3,1,Potential Loyalist,1
94961,472,1,259.0,2,2,1,At Risk,0
94962,981,1,2023.0,1,2,3,At Risk,0
94963,661,1,764.0,1,2,2,At Risk,0
94966,515,3,866.0,2,4,2,Potential Loyalist,1
94968,332,1,1778.0,3,2,2,Potential Loyalist,0
94969,12,1,25741.0,4,2,4,Loyal,1
94972,809,1,27171.0,1,2,4,Potential Loyalist,0
94973,240,2,8810.0,3,3,3,Loyal,1
94974,225,2,662.0,3,3,2,Potential Loyalist,0
94975,187,3,3454.0,3,4,3,Loyal,1
94977,747,1,843.0,1,2,2,At Risk,0
94979,61,2,10491.0,4,3,4,Champions,1
94981,960,1,106.0,1,2,1,Lost,0
94982,311,3,18167.0,3,4,4,Champions,1
94983,893,1,1704.0,1,2,2,At Risk,0
94984,60,2,7269.0,4,3,3,Loyal,1
94985,743,1,333.0,1,2,1,Lost,0
94986,667,1,722.0,1,2,2,At Risk,0
94987,101,1,6171.0,4,2,3,Loyal,1
94988,243,3,24950.0,3,4,4,Champions,1
94990,830,2,7097.0,1,3,3,Potential Loyalist,0
94991,610,1,245.0,2,2,1,At Risk,0
94992,256,2,9935.0,3,3,4,Loyal,1
94994,33,2,9051.0,4,3,4,Champions,1
94995,774,1,102.0,1,2,1,Lost,0
94996,827,1,208213.0,1,2,4,Potential Loyalist,1
94999,144,2,921.0,4,3,2,Loyal,1
95000,493,2,333.0,2,3,1,At Risk,0
95003,164,4,798.0,4,4,2,Loyal,1
95005,338,2,3764.0,3,3,3,Loyal,1
95006,218,1,528.0,3,2,2,Potential Loyalist,0
95007,803,1,306.0,1,2,1,Lost,0
95008,352,2,152801.0,3,3,4,Loyal,1
95009,46,1,57880.0,4,2,4,Loyal,1
95010,407,2,13046.0,2,3,4,Loyal,1
95011,401,2,7880.0,2,3,3,Potential Loyalist,1
95012,964,1,83.0,1,2,1,Lost,0
95013,792,2,685.0,1,3,2,At Risk,0
95015,733,1,1051.0,1,2,2,At Risk,0
95017,38,1,13972.0,4,2,4,Loyal,1
95018,5,2,208.0,4,3,1,Potential Loyalist,1
95020,509,2,4454.0,2,3,3,Potential Loyalist,1
95021,180,1,259.0,3,2,1,At Risk,0
95022,121,2,583.0,4,3,2,Loyal,1
95023,141,2,194.0,4,3,1,Potential Loyalist,0
95025,71,3,9944.0,4,4,4,Champions,1
95026,646,1,1986.0,1,2,3,At Risk,0
95027,501,1,6204.0,2,2,3,Potential Loyalist,0
95028,246,2,4861.0,3,3,3,Loyal,1
95029,745,2,815.0,1,3,2,At Risk,0
95030,942,1,1431.0,1,2,2,At Risk,0
95031,12,2,10824.0,4,3,4,Champions,1
95032,219,2,4134.0,3,3,3,Loyal,1
95033,557,1,111.0,2,2,1,At Risk,0
95035,123,1,102.0,4,2,1,Potential Loyalist,0
95036,381,1,167.0,2,2,1,At Risk,0
95037,18,3,10690.0,4,4,4,Champions,1
95038,537,1,116.0,2,2,1,At Risk,0
95039,295,2,1088.0,3,3,2,Potential Loyalist,0
95040,369,3,2575.0,3,4,3,Loyal,1
95041,541,1,259.0,2,2,1,At Risk,0
95042,12,3,15319.0,4,4,4,Champions,1
95043,815,2,282.0,1,3,1,At Risk,0
95044,974,1,32.0,1,2,1,Lost,0
95045,598,2,111731.0,2,3,4,Loyal,1
95046,313,1,14671.0,3,2,4,Loyal,0
95047,704,2,394.0,1,3,1,At Risk,0
95048,766,1,130.0,1,2,1,Lost,0
95049,479,1,144.0,2,2,1,At Risk,0
95050,660,2,1796.0,1,3,2,At Risk,0
95053,396,3,6292.0,2,4,3,Loyal,1
95054,71,1,1449.0,4,2,2,Potential Loyalist,0
95055,389,1,83.0,2,2,1,At Risk,0
95056,376,2,1495.0,3,3,2,Potential Loyalist,0
95057,460,2,241.0,2,3,1,At Risk,0
95058,236,3,67416.0,3,4,4,Champions,1
95059,289,2,12815.0,3,3,4,Loyal,1
95060,488,1,3157.0,2,2,3,Potential Loyalist,0
95061,417,3,982.0,2,4,2,Potential Loyalist,1
95062,477,1,6375.0,2,2,3,Potential Loyalist,0
95063,330,2,15037.0,3,3,4,Loyal,1
95064,716,1,20713.0,1,2,4,Potential Loyalist,0
95065,752,1,380.0,1,2,1,Lost,0
95066,129,2,227.0,4,3,1,Potential Loyalist,0
95067,632,1,185.0,1,2,1,Lost,0
95070,213,1,986.0,3,2,2,Potential Loyalist,0
95072,822,1,2269.0,1,2,3,At Risk,0
95074,270,2,7551.0,3,3,3,Loyal,1
95076,211,3,21069.0,3,4,4,Champions,1
95077,799,1,37.0,1,2,1,Lost,0
95079,31,4,10908.0,4,4,4,Champions,1
95080,584,1,11731.0,2,2,4,Potential Loyalist,0
95081,241,4,117893.0,3,4,4,Champions,1
95082,520,1,523.0,2,2,2,At Risk,0
95083,18,1,130.0,4,2,1,Potential Loyalist,0
95084,198,1,4699.0,3,2,3,Potential Loyalist,0
95085,162,3,3172.0,4,4,3,Champions,1
95086,324,1,111.0,3,2,1,At Risk,0
95088,946,1,6750.0,1,2,3,At Risk,0
95089,312,2,40713.0,3,3,4,Loyal,1
95091,379,2,26385.0,3,3,4,Loyal,1
95092,151,2,653.0,4,3,2,Loyal,1
95094,808,1,4333.0,1,2,3,At Risk,0
95095,211,2,104694.0,3,3,4,Loyal,1
95096,218,1,130.0,3,2,1,At Risk,0
95098,576,2,440.0,2,3,2,Potential Loyalist,0
95100,712,2,417.0,1,3,1,At Risk,0
95101,523,1,102.0,2,2,1,At Risk,0
95102,422,2,403.0,2,3,1,At Risk,0
95104,431,2,2629.0,2,3,3,Potential Loyalist,0
95105,697,2,18291.0,1,3,4,Potential Loyalist,1
95106,170,4,1111.0,4,4,2,Loyal,1
95108,666,2,496.0,1,3,2,At Risk,0
95109,887,1,2657.0,1,2,3,At Risk,0
95110,964,1,194.0,1,2,1,Lost,0
95113,198,2,176.0,3,3,1,Potential Loyalist,0
95114,388,2,384.0,2,3,1,At Risk,0
95115,956,1,301.0,1,2,1,Lost,0
95116,120,2,57741.0,4,3,4,Champions,1
95117,382,1,306.0,2,2,1,At Risk,0
95118,451,1,176.0,2,2,1,At Risk,0
95120,725,1,83.0,1,2,1,Lost,0
95121,24,1,245.0,4,2,1,Potential Loyalist,0
95122,519,2,1046.0,2,3,2,Potential Loyalist,0
95123,521,3,8306.0,2,4,3,Loyal,1
95124,816,1,2426.0,1,2,3,At Risk,0
95125,522,1,787.0,2,2,2,At Risk,0
95126,337,3,41375.0,3,4,4,Champions,1
95127,274,3,9371.0,3,4,4,Champions,1
95128,163,1,1926.0,4,2,2,Potential Loyalist,0
95130,304,4,299829.0,3,4,4,Champions,1
95132,172,4,21787.0,4,4,4,Champions,1
95133,730,2,1500.0,1,3,2,At Risk,0
95134,537,1,97.0,2,2,1,At Risk,0
95135,222,1,491.0,3,2,2,Potential Loyalist,0
95136,801,2,6477.0,1,3,3,Potential Loyalist,0
95137,774,1,551.0,1,2,2,At Risk,0
95138,141,2,17463.0,4,3,4,Champions,1
95139,323,1,1954.0,3,2,2,Potential Loyalist,0
95140,166,2,5986.0,4,3,3,Loyal,1
95143,985,1,185.0,1,2,1,Lost,0
95146,261,5,28389.0,3,4,4,Champions,1
95147,200,1,671.0,3,2,2,Potential Loyalist,0
95149,815,1,65764.0,1,2,4,Potential Loyalist,0
95150,940,1,3500.0,1,2,3,At Risk,0
95151,142,4,98769.0,4,4,4,Champions,1
95153,291,1,1505.0,3,2,2,Potential Loyalist,0
95154,975,1,106.0,1,2,1,Lost,0
95155,352,3,6204.0,3,4,3,Loyal,1
95156,31,2,555.0,4,3,2,Loyal,1
95157,289,3,546.0,3,4,2,Loyal,1
95160,933,1,421.0,1,2,1,Lost,0
95161,79,3,893.0,4,4,2,Loyal,1
95162,94,4,2457.0,4,4,3,Champions,1
95163,781,1,171.0,1,2,1,Lost,0
95164,330,2,2893.0,3,3,3,Loyal,1
95165,372,2,8833.0,3,3,3,Loyal,1
95167,548,2,338.0,2,3,1,At Risk,0
95168,639,2,477.0,1,3,2,At Risk,0
95169,284,1,5361.0,3,2,3,Potential Loyalist,0
95170,731,1,236.0,1,2,1,Lost,0
95171,677,1,250.0,1,2,1,Lost,0
95175,274,3,184681.0,3,4,4,Champions,1
95176,228,1,370.0,3,2,1,At Risk,0
95177,505,1,167.0,2,2,1,At Risk,0
95178,652,2,208.0,1,3,1,At Risk,0
95179,23,5,7148.0,4,4,3,Champions,1
95180,926,1,0.0,1,2,1,Lost,0
95181,929,1,241.0,1,2,1,Lost,0
95182,404,3,10144.0,2,4,4,Loyal,1
95185,215,1,917.0,3,2,2,Potential Loyalist,0
95186,306,2,417.0,3,3,1,Potential Loyalist,0
95188,652,2,1759.0,1,3,2,At Risk,0
95190,325,3,20246.0,3,4,4,Champions,1
95191,935,1,2407.0,1,2,3,At Risk,0
95192,168,3,2000.0,4,4,3,Champions,1
95194,165,4,22217.0,4,4,4,Champions,1
95195,360,2,2144.0,3,3,3,Loyal,1
95196,416,1,361.0,2,2,1,At Risk,0
95197,136,1,93.0,4,2,1,Potential Loyalist,0
95198,470,2,18213.0,2,3,4,Loyal,1
95199,92,3,33796.0,4,4,4,Champions,1
95200,465,2,319.0,2,3,1,At Risk,0
95201,332,1,106398.0,3,2,4,Loyal,1
95202,702,1,1144.0,1,2,2,At Risk,0
95204,975,1,9097.0,1,2,4,Potential Loyalist,0
95206,465,3,15921.0,2,4,4,Loyal,1
95208,596,3,5801.0,2,4,3,Loyal,1
95209,325,2,524.0,3,3,2,Potential Loyalist,0
95210,634,4,29852.0,1,4,4,Loyal,1
95211,926,1,25537.0,1,2,4,Potential Loyalist,0
95212,96,1,3653.0,4,2,3,Loyal,0
95213,330,2,3505.0,3,3,3,Loyal,1
95214,43,3,5741.0,4,4,3,Champions,1
95215,571,1,4324.0,2,2,3,Potential Loyalist,0
95217,296,4,15745.0,3,4,4,Champions,1
95218,421,1,333.0,2,2,1,At Risk,0
95219,225,5,5578.0,3,4,3,Loyal,1
95220,276,1,227.0,3,2,1,At Risk,0
95222,169,2,213.0,4,3,1,Potential Loyalist,0
95224,45,4,74430.0,4,4,4,Champions,1
95225,292,1,417.0,3,2,1,At Risk,0
95227,653,2,184236.0,1,3,4,Potential Loyalist,1
95228,620,2,426.0,2,3,2,Potential Loyalist,0
95230,744,1,421.0,1,2,1,Lost,0
95231,15,2,2787.0,4,3,3,Loyal,1
95232,913,1,2889.0,1,2,3,At Risk,0
95233,542,1,1741.0,2,2,2,At Risk,0
95234,855,1,144.0,1,2,1,Lost,0
95236,725,2,7148.0,1,3,3,Potential Loyalist,1
95238,481,4,5264.0,2,4,3,Loyal,1
95239,226,2,1612.0,3,3,2,Potential Loyalist,1
95240,584,2,3172.0,2,3,3,Potential Loyalist,0
95241,558,1,3366.0,2,2,3,Potential Loyalist,0
95242,92,1,667.0,4,2,2,Potential Loyalist,0
95243,194,3,8963.0,3,4,4,Champions,1
95244,197,3,5000.0,3,4,3,Loyal,1
95245,565,1,111.0,2,2,1,At Risk,0
95246,192,2,13218.0,3,3,4,Loyal,1
95247,850,1,74.0,1,2,1,Lost,0
95248,557,2,981.0,2,3,2,Potential Loyalist,0
95249,473,2,2819.0,2,3,3,Potential Loyalist,0
95250,248,2,287.0,3,3,1,Potential Loyalist,0
95251,53,3,24139.0,4,4,4,Champions,1
95253,414,3,8588.0,2,4,3,Loyal,1
95254,30,2,8130.0,4,3,3,Loyal,1
95255,348,1,97.0,3,2,1,At Risk,0
95256,642,1,23616.0,1,2,4,Potential Loyalist,0
95257,436,1,3065.0,2,2,3,Potential Loyalist,0
95259,561,1,236.0,2,2,1,At Risk,0
95260,72,7,38370.0,4,4,4,Champions,1
95262,123,3,8851.0,4,4,3,Champions,1
95263,16,3,6722.0,4,4,3,Champions,1
95264,277,1,88.0,3,2,1,At Risk,0
95265,683,2,52472.0,1,3,4,Potential Loyalist,1
95267,205,3,528.0,3,4,2,Loyal,1
95269,199,5,25277.0,3,4,4,Champions,1
95270,537,2,28972.0,2,3,4,Loyal,1
95271,369,2,311.0,3,3,1,Potential Loyalist,0
95272,11,3,8833.0,4,4,3,Champions,1
95274,110,1,1819.0,4,2,2,Potential Loyalist,0
95275,561,1,130.0,2,2,1,At Risk,0
95276,72,2,310.0,4,3,1,Potential Loyalist,1
95277,221,3,306.0,3,4,1,Potential Loyalist,1
95278,101,2,4597.0,4,3,3,Loyal,1
95279,310,2,7190.0,3,3,3,Loyal,1
